Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints,Model Feature,Model Output,Column Alias,OHE,Value Encoding,Missing Data Remap?,Remap Value,Fill Zeros,Numeric
OSQ120e,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ120f,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ120g,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ120h,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ120i,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ120j,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ130,{Have you/has SP} ever taken any prednisone or cortisone pills nearly every day for a month or longer? [Prednisone and cortisone are types of steroids.],OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ140q,Please think about {your/SP's} use of prednisone or cortisone during {your/his/her} lifetime. For how long did {you/s/he} use prednisone or cortisone nearly every day? Do not count the months or years when {you were/s/he was} not taking the medicine.,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ140u,"How long used prednisone or cortisone: month, year?",OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ150,"Including living and deceased, were either of {your/SP's} biological parents ever told by a health professional that they had osteoporosis or brittle bones?",OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ160a,Mother was told had osteoporosis?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ160b,Father was told had osteoporosis?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ170,Did {your/SP's} biological mother ever fracture her hip?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ180,About how old was your mother when she fractured her hip (the first time)?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ190,Was she. . .,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ200,Did {your/SP's} biological father ever fracture his hip?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ210,About how old was your father when he fractured his hip (the first time)?,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
OSQ220,Was he . . .,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
SEQN,Respondent sequence number.,OSQ_J,Osteoporosis,2017,2018,Questionnaire,,,,,,,,,,
KIQ005,Many people have leakage of urine. The next few questions ask about urine leakage. How often {do you/does SP} have urinary leakage? Would {you/s/he} say . . .,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ010,How much urine {do you/does SP} lose each time? Would {you/s/he} say . . .,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ022,"{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had weak or failing kidneys? Do not include kidney stones, bladder infections, or incontinence.",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ025,"In the past 12 months, {have you/has SP} received dialysis (either hemodialysis or peritoneal dialysis)?",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ026,{Have you/Has SP} ever had kidney stones?,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ029,In the past 12 months {have you/has SP} passed a kidney stone?,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ042,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine with an activity like coughing, lifting or exercise?",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ044,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine with an urge or pressure to urinate and {you/he/she} couldn't get to the toilet fast enough?`",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ046,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine without an activity like coughing, lifting, or exercise, or an urge to urinate?",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ050,"During the past 12 months, how much did {your/her/his} leakage of urine bother {you/her/him}? Please select one of the following choices:",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ052,"During the past 12 months, how much did {your/her/his} leakage of urine affect {your/her/his} day-to-day activities? Please select one of the following choices:",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ430,How frequently does this occur? Would {you/s/he} say this occurs . . .,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ450,How frequently does this occur? Would {you/s/he} say this occurs. . .,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ470,How frequently does this occur? Would {you/s/he} say this occurs . . .,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
KIQ480,"During the past 30 days, how many times per night did {you/SP} most typically get up to urinate, from the time {you/s/he} went to bed at night until the time {you/he/she} got up in the morning. Would {you/s/he} say",KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
SEQN,Respondent sequence number.,KIQ_U_J,Kidney Conditions - Urology,2017,2018,Questionnaire,,,,,,,,,,
CBD071,"The next questions are about how much money {your family spends/you spend} on food. First I'll ask you about money spent at supermarkets or grocery stores. Then we will talk about money spent at other types of stores. When you answer these questions, please do not include money spent on alcoholic beverages. During the past 30 days, how much money {did your family/did you} spend at supermarkets or grocery stores? Please include purchases made with food stamps. (You can tell me per week or per month.)",CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
CBD091,About how much money was spent on nonfood items? (You can tell me per week or per month.),CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
CBD111,About how much money {did your family/did you} spend on food at these types of stores? Please do not include money you have already told me about. (You can tell me per week or per month.),CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
CBD121,"During the past 30 days, how much money {did your family/did you} spend on eating out? Please include money spent in cafeterias at work or at school or on vending machines, for all family members. (You can tell me per week or per month.)",CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
CBD131,"During the past 30 days, how much money {did your family/did you} spend on food carried out or delivered? Please do not include money you have already told me about. (You can tell me per week or per month.)",CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
SEQN,Respondent sequence number.,CBQ_J,Consumer Behavior,2017,2018,Questionnaire,,,,,,,,,,
CBQ596,Next I'm going to ask a few questions about the nutritional guidelines recommended for Americans by the federal government. {Have you/Has SP} heard of My Plate?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
CBQ606,{Have you/Has SP} looked up the My Plate plan on the internet?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
CBQ611,{Have you/Has SP} tried to follow the recommendations in the My Plate plan?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD030,How old was {SP} when {he/she} completely stopped breastfeeding or being fed breastmilk?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD041,How old was {SP} when {he/she} was first fed formula?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD050,How old was {SP} when {he/she} completely stopped drinking formula?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD055,"This next question is about the first thing that {SP} was given other than breast milk or formula. Please include juice, cow's milk, sugar water, baby food, or anything else that {SP} might have been given, even water. How old was {SP} when {he/she} was first fed anything other than breast milk or formula? (Days)",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD061,How old was {SP} when {he/she} was first fed milk?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD381,"During the school year, about how many times a week {do you/does SP} usually get a complete school lunch?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD411,"During the school year, about how many times a week {do you/does SP} usually get a complete breakfast at school?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD895,"Next I'm going to ask you about meals. By meal, I mean breakfast, lunch and dinner. During the past 7 days, how many meals {did you/did SP} get that were prepared away from home in places such as restaurants, fast food places, food stands, grocery stores, or from vending machines? {Please do not include meals provided as part of the school lunch or school breakfast./Please do not include meals provided as part of the community programs you reported earlier.}",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD900,How many of those meals {did you/did SP} get from a fast-food or pizza place?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD905,"Some grocery stores sell ""ready to eat"" foods such as salads, soups, chicken, sandwiches and cooked vegetables in their salad bars and deli counters. During the past 30 days, how often did {you/SP} eat ""ready to eat"" foods from the grocery store? Please do not include sliced meat or cheese you buy for sandwiches and frozen or canned foods.",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBD910,"During the past 30 days, how often did you {SP} eat frozen meals or frozen pizzas? Here are some examples of frozen meals and frozen pizzas.",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ010,Now I'm going to ask you some general questions about {SP's} eating habits. Was {SP} ever breastfed or fed breastmilk?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073A,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073B,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073C,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073D,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073E,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ073U,What type of milk was {SP} first fed? Was it . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ197,"Now I'm going to ask a few questions about milk products. Do not include their use in cooking. In the past 30 days, how often did {you/SP} have milk to drink or on {your/his/her} cereal? Please include chocolate and other flavored milks as well as hot cocoa made with milk. Do not count small amounts of milk added to coffee or tea. Would you say...",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223A,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223B,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223C,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223D,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223E,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ223U,What type of milk was it? Was it usually . . .,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ229,"The next question is about regular milk use. A regular milk drinker is someone who uses any type of milk at least 5 times a week. Using this definition, which statement best describes {you/SP}?...",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ235A,"Now, I'm going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk, including milk added to cereal when {you were/s/he was} a child between the ages of 5 and 12 years old? Would you say...",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ235B,"Now, I'm going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk, including milk added to cereal when {you were/s/he was} a teenager between the ages of 13 and 17 years old? Would you say...",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ235C,"Now, I'm going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk, including milk added to cereal when {you were/s/he was} a young adult between the ages of 18 and 35 years old? Would you say...",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ301,"The next questions are about meals provided by community or government programs. In the past 12 months, did {you/SP} receive any meals delivered to {your/his/her} home from community programs, ""Meals on Wheels"", or any other programs?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ330,"In the past 12 months, did {you/SP} go to a community program or senior center to eat prepared meals?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ360,"During the school year, {do you/does SP} attend a kindergarten, grade school, junior or high school?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ370,Does {your/SP's} school serve school lunches? These are complete lunches that cost the same every day.,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ390,"{Do you/Does SP} get these lunches free, at a reduced price, or {do you/does he/she} pay full price?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ400,Does {your/SP's} school serve a complete breakfast that costs the same every day?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ421,"{Do you/Does SP} get these breakfasts free, at a reduced price, or {do you/does he/she} pay full price?",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ424,(Do you/Does SP) get a free or reduced price meal at any summer program (he/she) attends?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ700,"Next I have some questions about {your/SP?s} eating habits. In general, how healthy is {your/his/her} overall diet? Would you say . . .",DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ930,{Are you/Is SP} the person who does most of the planning or preparing of meals in {your/SP's} family?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ935,{Do you/Does SP} share in the planning or preparing of meals with someone else?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ940,{Are you/Is SP} the person who does most of the shopping for food in {your/SP's} family?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
DBQ945,{Do you/Does SP} share in the shopping for food with someone else?,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
SEQN,Respondent sequence number.,DBQ_J,Diet Behavior & Nutrition,2017,2018,Questionnaire,,,,,,,,,,
RXDCOUNT,The number of prescription medicines reported.,RXQ_RX_J,Prescription Medications,2017,2018,Questionnaire,,,,,,,,,,
RXDDAYS,For how long have you been using or taking {PRODUCT NAME}?,RXQ_RX_J,Prescription Medications,2017,2018,Questionnaire,,,,,,,,,,
RXDDRGID,Generic drug code.,RXQ_RX_J,Prescription Medications,2017,2018,Questionnaire,,,,,,,,,,
RXDDRUG,Generic drug name.,RXQ_RX_J,Prescription Medications,2017,2018,Questionnaire,,,,,,,,,,
